"","Participant","Type","img","Learn_Block","Learn_Trial","Learn_Corr","Learn_RT","NF_Trial","Condition","NF_Corr","NF_RT","Block","Count","Avg_Block"
"5161","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_1111.png","2",20,1,0.661,NA,"Early",NA,NA,"Learn",59,4
"5162","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1199.png","2",21,0,0.911,NA,"Early",NA,NA,"Learn",29,2
"5163","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_9991.png","2",22,1,0.761,NA,"Early",NA,NA,"Learn",60,4
"5164","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_9999.png","2",23,1,0.744,NA,"Early",NA,NA,"Learn",61,5
"5165","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9191.png","2",24,0,0.694,NA,"Early",NA,NA,"Learn",31,2
"5166","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_9991.png","2",25,1,0.727,NA,"Early",NA,NA,"Learn",62,5
"5167","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9919.png","2",26,1,0.744,NA,"Early",NA,NA,"Learn",32,2
"5168","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_9991.png","2",27,1,0.778,NA,"Early",NA,NA,"Learn",63,5
"5169","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1991.png","2",28,1,0.612,NA,"Early",NA,NA,"Learn",30,2
"5170","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_1911.png","2",29,1,0.811,NA,"Early",NA,NA,"Learn",33,2
"5171","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_1111.png","2",30,1,0.729,NA,"Early",NA,NA,"Learn",64,5
"5172","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1991.png","2",31,1,0.861,NA,"Early",NA,NA,"Learn",31,2
"5173","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_9991.png","2",32,1,0.511,NA,"Early",NA,NA,"Learn",65,5
"5174","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1199.png","2",33,0,0.678,NA,"Early",NA,NA,"Learn",32,2
"5175","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1199.png","2",34,1,0.761,NA,"Early",NA,NA,"Learn",33,2
"5176","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_1119.png","2",35,0,0.511,NA,"Early",NA,NA,"Learn",66,5
"5177","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1991.png","2",36,1,1.161,NA,"Early",NA,NA,"Learn",34,2
"5178","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_1119.png","2",37,1,0.495,NA,"Early",NA,NA,"Learn",67,5
"5179","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_9999.png","2",38,1,0.661,NA,"Early",NA,NA,"Learn",68,5
"5180","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1199.png","2",39,0,0.577,NA,"Early",NA,NA,"Learn",35,2
"5181","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9919.png","2",40,0,1.078,NA,"Early",NA,NA,"Learn",34,2
"5182","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_1119.png","2",41,1,0.662,NA,"Early",NA,NA,"Learn",69,5
"5183","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1991.png","2",42,1,0.545,NA,"Early",NA,NA,"Learn",36,2
"5184","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_1111.png","2",43,1,0.612,NA,"Early",NA,NA,"Learn",70,5
"5185","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_9991.png","2",44,1,0.845,NA,"Early",NA,NA,"Learn",71,5
"5186","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_1111.png","2",45,1,0.844,NA,"Early",NA,NA,"Learn",72,5
"5187","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_1911.png","2",46,1,0.762,NA,"Early",NA,NA,"Learn",35,2
"5188","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9119.png","2",47,0,0.593,NA,"Early",NA,NA,"Learn",36,2
"5189","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,0,"Early",0,1.161,"NF",1,0
"5190","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1991.png",NA,NA,NA,NA,1,"Early",0,1.178,"NF",1,0
"5191","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,2,"Early",0,1.61,"NF",2,0
"5192","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_1119.png",NA,NA,NA,NA,3,"Early",1,1.593,"NF",3,0
"5193","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1991.png",NA,NA,NA,NA,4,"Early",1,1.294,"NF",2,0
"5194","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9919.png",NA,NA,NA,NA,5,"Early",1,0.712,"NF",1,0
"5195","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,6,"Early",0,0.779,"NF",2,0
"5196","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_1111.png",NA,NA,NA,NA,7,"Early",1,0.597,"NF",4,0
"5197","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1199.png",NA,NA,NA,NA,8,"Early",0,0.594,"NF",3,0
"5198","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,9,"Early",0,0.744,"NF",3,0
"5199","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_1119.png",NA,NA,NA,NA,10,"Early",1,0.745,"NF",5,0
"5200","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_1111.png",NA,NA,NA,NA,11,"Early",1,0.546,"NF",6,0
"5201","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1199.png",NA,NA,NA,NA,12,"Early",0,0.479,"NF",4,0
"5202","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9919.png",NA,NA,NA,NA,13,"Early",1,0.744,"NF",4,0
"5203","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,14,"Early",1,0.561,"NF",7,0
"5204","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1199.png",NA,NA,NA,NA,15,"Early",1,1.028,"NF",5,0
"5205","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_1111.png",NA,NA,NA,NA,16,"Early",0,0.927,"NF",8,0
"5206","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1199.png",NA,NA,NA,NA,17,"Early",0,0.728,"NF",6,0
"5207","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,18,"Early",0,0.747,"NF",5,0
"5208","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_1111.png",NA,NA,NA,NA,19,"Early",1,0.662,"NF",9,0
"5209","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,20,"Early",1,0.711,"NF",10,0
"5210","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9919.png",NA,NA,NA,NA,21,"Early",1,0.53,"NF",6,0
"5211","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9191.png",NA,NA,NA,NA,22,"Early",1,0.735,"NF",7,0
"5212","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,23,"Early",1,0.528,"NF",11,0
"5213","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1991.png",NA,NA,NA,NA,24,"Early",1,0.629,"NF",7,0
"5214","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9919.png",NA,NA,NA,NA,25,"Early",1,0.611,"NF",8,0
"5215","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1199.png",NA,NA,NA,NA,26,"Early",0,0.713,"NF",8,0
"5216","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1199.png",NA,NA,NA,NA,27,"Early",0,0.495,"NF",9,0
"5217","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1991.png",NA,NA,NA,NA,28,"Early",1,0.478,"NF",10,0
"5218","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9191.png",NA,NA,NA,NA,29,"Early",1,0.595,"NF",9,0
"5219","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1991.png",NA,NA,NA,NA,30,"Early",1,0.811,"NF",11,0
"5220","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,31,"Early",1,0.645,"NF",10,0
"5221","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,32,"Early",1,0.761,"NF",11,0
"5222","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1991.png",NA,NA,NA,NA,33,"Early",1,0.878,"NF",12,0
"5223","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9191.png",NA,NA,NA,NA,34,"Early",1,0.512,"NF",12,0
"5224","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,35,"Early",0,0.495,"NF",13,1
"5225","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1199.png",NA,NA,NA,NA,36,"Early",0,0.794,"NF",13,1
"5226","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_1119.png",NA,NA,NA,NA,37,"Early",1,0.578,"NF",12,0
"5227","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,38,"Early",1,0.761,"NF",13,1
"5228","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,39,"Early",1,1.094,"NF",14,1
"5229","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_1119.png",NA,NA,NA,NA,40,"Early",1,0.578,"NF",14,1
"5230","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9191.png",NA,NA,NA,NA,41,"Early",1,0.628,"NF",15,1
"5231","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,42,"Early",1,1.628,"NF",16,1
"5232","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,43,"Early",0,0.612,"NF",15,1
"5233","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1991.png",NA,NA,NA,NA,44,"Early",1,0.661,"NF",14,1
"5234","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1199.png",NA,NA,NA,NA,45,"Early",0,0.728,"NF",15,1
"5235","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,46,"Early",1,0.545,"NF",16,1
"5236","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1991.png",NA,NA,NA,NA,47,"Early",1,1.231,"NF",16,1
"5237","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",1,0
"5238","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9199.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",1,0
"5239","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1991.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",1,0
"5240","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",2,0
"5241","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1199.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",2,0
"5242","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1999.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",3,0
"5243","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1991.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",4,0
"5244","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",2,0
"5245","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9199.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",3,0
"5246","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1191.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",5,0
"5247","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1999.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",6,0
"5248","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1199.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",7,0
"5249","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_1919.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",4,0
"5250","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9111.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",5,0
"5251","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9119.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",6,0
"5252","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_9991.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",3,0
"5253","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9911.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",7,0
"5254","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9111.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",8,0
"5255","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",9,0
"5256","5b8133ba0d65aa00014d5e1f","Exception","Images/flowers_1191.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",8,0
"5257","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_1911.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",10,0
"5258","5b8133ba0d65aa00014d5e1f","Prototype","Images/flowers_9999.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",4,0
"5259","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_9911.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",11,0
"5260","5b8133ba0d65aa00014d5e1f","RuleFollowing","Images/flowers_1919.png",NA,NA,NA,NA,NA,"Early",NA,NA,"Memory",12,0
"5261","5be330d151ed78000195cdcd","Prototype","Images/flowers_9999.png","0",1,0,1.006,NA,"Early",NA,NA,"Learn",2,0
"5262","5be330d151ed78000195cdcd","Prototype","Images/flowers_1111.png","0",2,1,1.79,NA,"Early",NA,NA,"Learn",3,0
"5263","5be330d151ed78000195cdcd","Prototype","Images/flowers_1111.png","0",3,0,1.014,NA,"Early",NA,NA,"Learn",4,0
"5264","5be330d151ed78000195cdcd","Prototype","Images/flowers_9991.png","0",4,0,1.24,NA,"Early",NA,NA,"Learn",5,0
"5265","5be330d151ed78000195cdcd","Prototype","Images/flowers_1119.png","0",5,1,1.797,NA,"Early",NA,NA,"Learn",6,0
"5266","5be330d151ed78000195cdcd","Prototype","Images/flowers_9991.png","0",6,1,0.813,NA,"Early",NA,NA,"Learn",7,0
"5267","5be330d151ed78000195cdcd","Prototype","Images/flowers_9999.png","0",7,1,0.863,NA,"Early",NA,NA,"Learn",8,0
"5268","5be330d151ed78000195cdcd","Prototype","Images/flowers_9991.png","0",8,1,0.698,NA,"Early",NA,NA,"Learn",9,0
"5269","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_9119.png","0",9,1,0.673,NA,"Early",NA,NA,"Learn",1,0
"5270","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_1911.png","0",10,0,0.823,NA,"Early",NA,NA,"Learn",2,0
"5271","5be330d151ed78000195cdcd","Prototype","Images/flowers_1119.png","0",11,1,1.815,NA,"Early",NA,NA,"Learn",10,0
"5272","5be330d151ed78000195cdcd","Exception","Images/flowers_1991.png","0",12,0,0.839,NA,"Early",NA,NA,"Learn",1,0
"5273","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_1911.png","0",13,1,1.147,NA,"Early",NA,NA,"Learn",3,0
"5274","5be330d151ed78000195cdcd","Prototype","Images/flowers_9999.png","0",14,0,1.079,NA,"Early",NA,NA,"Learn",11,0
"5275","5be330d151ed78000195cdcd","Exception","Images/flowers_1199.png","0",15,0,1.436,NA,"Early",NA,NA,"Learn",2,0
"5276","5be330d151ed78000195cdcd","Prototype","Images/flowers_9999.png","0",16,0,1.981,NA,"Early",NA,NA,"Learn",12,0
"5277","5be330d151ed78000195cdcd","Exception","Images/flowers_1991.png","0",17,0,0.83,NA,"Early",NA,NA,"Learn",3,0
"5278","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_9919.png","0",19,1,1.356,NA,"Early",NA,NA,"Learn",5,0
"5279","5be330d151ed78000195cdcd","Prototype","Images/flowers_1111.png","0",20,1,0.832,NA,"Early",NA,NA,"Learn",13,1
"5280","5be330d151ed78000195cdcd","Exception","Images/flowers_1199.png","0",21,1,1.08,NA,"Early",NA,NA,"Learn",4,0
"5281","5be330d151ed78000195cdcd","Prototype","Images/flowers_1111.png","0",22,0,0.813,NA,"Early",NA,NA,"Learn",14,1
"5282","5be330d151ed78000195cdcd","Prototype","Images/flowers_9999.png","0",23,1,1.046,NA,"Early",NA,NA,"Learn",15,1
"5283","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_9119.png","0",24,1,0.848,NA,"Early",NA,NA,"Learn",6,0
"5284","5be330d151ed78000195cdcd","Exception","Images/flowers_1199.png","0",25,1,1.247,NA,"Early",NA,NA,"Learn",5,0
"5285","5be330d151ed78000195cdcd","Prototype","Images/flowers_1119.png","0",26,1,1.164,NA,"Early",NA,NA,"Learn",16,1
"5286","5be330d151ed78000195cdcd","Exception","Images/flowers_1199.png","0",27,0,1.012,NA,"Early",NA,NA,"Learn",6,0
"5287","5be330d151ed78000195cdcd","Prototype","Images/flowers_1119.png","0",28,1,1.279,NA,"Early",NA,NA,"Learn",17,1
"5288","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_9919.png","0",29,0,0.713,NA,"Early",NA,NA,"Learn",7,0
"5289","5be330d151ed78000195cdcd","Prototype","Images/flowers_1111.png","0",30,1,1.363,NA,"Early",NA,NA,"Learn",18,1
"5290","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_9919.png","0",31,1,0.831,NA,"Early",NA,NA,"Learn",8,0
"5291","5be330d151ed78000195cdcd","Exception","Images/flowers_1199.png","0",32,1,0.764,NA,"Early",NA,NA,"Learn",7,0
"5292","5be330d151ed78000195cdcd","Prototype","Images/flowers_1119.png","0",33,1,1.281,NA,"Early",NA,NA,"Learn",19,1
"5293","5be330d151ed78000195cdcd","Exception","Images/flowers_1991.png","0",34,0,0.68,NA,"Early",NA,NA,"Learn",8,0
"5294","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_9191.png","0",35,1,0.789,NA,"Early",NA,NA,"Learn",9,0
"5295","5be330d151ed78000195cdcd","Prototype","Images/flowers_9999.png","0",36,1,1.546,NA,"Early",NA,NA,"Learn",20,1
"5296","5be330d151ed78000195cdcd","Exception","Images/flowers_1991.png","0",37,0,0.948,NA,"Early",NA,NA,"Learn",9,0
"5297","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_9191.png","0",38,0,0.898,NA,"Early",NA,NA,"Learn",10,0
"5298","5be330d151ed78000195cdcd","Prototype","Images/flowers_9991.png","0",39,1,0.776,NA,"Early",NA,NA,"Learn",21,1
"5299","5be330d151ed78000195cdcd","Exception","Images/flowers_1199.png","0",40,1,1.949,NA,"Early",NA,NA,"Learn",10,0
"5300","5be330d151ed78000195cdcd","Prototype","Images/flowers_9991.png","0",41,1,0.714,NA,"Early",NA,NA,"Learn",22,1
"5301","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_9119.png","0",42,1,0.743,NA,"Early",NA,NA,"Learn",11,0
"5302","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_9191.png","0",43,1,1.53,NA,"Early",NA,NA,"Learn",12,0
"5303","5be330d151ed78000195cdcd","Exception","Images/flowers_1991.png","0",44,0,0.813,NA,"Early",NA,NA,"Learn",11,0
"5304","5be330d151ed78000195cdcd","Prototype","Images/flowers_1111.png","0",45,1,1.564,NA,"Early",NA,NA,"Learn",23,1
"5305","5be330d151ed78000195cdcd","Exception","Images/flowers_1991.png","0",46,0,0.881,NA,"Early",NA,NA,"Learn",12,0
"5306","5be330d151ed78000195cdcd","Prototype","Images/flowers_9991.png","0",47,0,0.68,NA,"Early",NA,NA,"Learn",24,1
"5307","5be330d151ed78000195cdcd","Prototype","Images/flowers_1111.png","1",0,1,0.934,NA,"Early",NA,NA,"Learn",25,2
"5308","5be330d151ed78000195cdcd","Prototype","Images/flowers_1119.png","1",1,0,0.762,NA,"Early",NA,NA,"Learn",26,2
"5309","5be330d151ed78000195cdcd","Exception","Images/flowers_1199.png","1",2,1,0.78,NA,"Early",NA,NA,"Learn",13,1
"5310","5be330d151ed78000195cdcd","Prototype","Images/flowers_9999.png","1",3,1,0.679,NA,"Early",NA,NA,"Learn",27,2
"5311","5be330d151ed78000195cdcd","Prototype","Images/flowers_1119.png","1",4,1,0.816,NA,"Early",NA,NA,"Learn",28,2
"5312","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_9191.png","1",5,0,1.83,NA,"Early",NA,NA,"Learn",13,1
"5313","5be330d151ed78000195cdcd","Prototype","Images/flowers_9991.png","1",6,1,1.014,NA,"Early",NA,NA,"Learn",29,2
"5314","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_9119.png","1",7,0,0.663,NA,"Early",NA,NA,"Learn",14,1
"5315","5be330d151ed78000195cdcd","Prototype","Images/flowers_9999.png","1",8,1,0.882,NA,"Early",NA,NA,"Learn",30,2
"5316","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_1911.png","1",9,1,1.076,NA,"Early",NA,NA,"Learn",15,1
"5317","5be330d151ed78000195cdcd","Exception","Images/flowers_1991.png","1",10,1,0.681,NA,"Early",NA,NA,"Learn",14,1
"5318","5be330d151ed78000195cdcd","Exception","Images/flowers_1991.png","1",11,1,0.715,NA,"Early",NA,NA,"Learn",15,1
"5319","5be330d151ed78000195cdcd","Prototype","Images/flowers_1119.png","1",12,1,0.796,NA,"Early",NA,NA,"Learn",31,2
"5320","5be330d151ed78000195cdcd","Prototype","Images/flowers_9991.png","1",13,1,0.514,NA,"Early",NA,NA,"Learn",32,2
"5321","5be330d151ed78000195cdcd","Prototype","Images/flowers_1111.png","1",14,1,0.63,NA,"Early",NA,NA,"Learn",33,2
"5322","5be330d151ed78000195cdcd","Prototype","Images/flowers_9991.png","1",15,1,0.564,NA,"Early",NA,NA,"Learn",34,2
"5323","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_1911.png","1",16,1,0.76,NA,"Early",NA,NA,"Learn",16,1
"5324","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_9191.png","1",17,1,0.515,NA,"Early",NA,NA,"Learn",17,1
"5325","5be330d151ed78000195cdcd","Prototype","Images/flowers_9991.png","1",18,0,0.997,NA,"Early",NA,NA,"Learn",35,2
"5326","5be330d151ed78000195cdcd","Prototype","Images/flowers_1111.png","1",19,1,0.83,NA,"Early",NA,NA,"Learn",36,2
"5327","5be330d151ed78000195cdcd","Prototype","Images/flowers_9999.png","1",20,1,0.781,NA,"Early",NA,NA,"Learn",37,3
"5328","5be330d151ed78000195cdcd","Exception","Images/flowers_1199.png","1",21,0,0.715,NA,"Early",NA,NA,"Learn",16,1
"5329","5be330d151ed78000195cdcd","Prototype","Images/flowers_1119.png","1",22,0,0.849,NA,"Early",NA,NA,"Learn",38,3
"5330","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_9919.png","1",23,1,1.927,NA,"Early",NA,NA,"Learn",18,1
"5331","5be330d151ed78000195cdcd","Prototype","Images/flowers_9999.png","1",24,1,1.064,NA,"Early",NA,NA,"Learn",39,3
"5332","5be330d151ed78000195cdcd","Exception","Images/flowers_1991.png","1",26,0,1.28,NA,"Early",NA,NA,"Learn",18,1
"5333","5be330d151ed78000195cdcd","Prototype","Images/flowers_1111.png","1",27,1,1.046,NA,"Early",NA,NA,"Learn",40,3
"5334","5be330d151ed78000195cdcd","Prototype","Images/flowers_1111.png","1",28,1,0.964,NA,"Early",NA,NA,"Learn",41,3
"5335","5be330d151ed78000195cdcd","Prototype","Images/flowers_9999.png","1",29,1,0.779,NA,"Early",NA,NA,"Learn",42,3
"5336","5be330d151ed78000195cdcd","Exception","Images/flowers_1199.png","1",30,0,0.747,NA,"Early",NA,NA,"Learn",19,1
"5337","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_1911.png","1",31,0,1.098,NA,"Early",NA,NA,"Learn",19,1
"5338","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_9919.png","1",32,1,1.28,NA,"Early",NA,NA,"Learn",20,1
"5339","5be330d151ed78000195cdcd","Prototype","Images/flowers_9991.png","1",34,1,1.014,NA,"Early",NA,NA,"Learn",43,3
"5340","5be330d151ed78000195cdcd","Exception","Images/flowers_1199.png","1",35,0,0.748,NA,"Early",NA,NA,"Learn",20,1
"5341","5be330d151ed78000195cdcd","Exception","Images/flowers_1199.png","1",36,1,1.148,NA,"Early",NA,NA,"Learn",21,1
"5342","5be330d151ed78000195cdcd","Prototype","Images/flowers_9991.png","1",37,1,0.848,NA,"Early",NA,NA,"Learn",44,3
"5343","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_9119.png","1",38,0,0.73,NA,"Early",NA,NA,"Learn",22,1
"5344","5be330d151ed78000195cdcd","Prototype","Images/flowers_1119.png","1",39,1,0.964,NA,"Early",NA,NA,"Learn",45,3
"5345","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_9191.png","1",40,1,1.01,NA,"Early",NA,NA,"Learn",23,1
"5346","5be330d151ed78000195cdcd","RuleFollowing","Images/flowers_9919.png","1",41,1,0.916,NA,"Early",NA,NA,"Learn",24,1
"5347","5be330d151ed78000195cdcd","Exception","Images/flowers_1991.png","1",42,1,0.964,NA,"Early",NA,NA,"Learn",22,1
"5348","5be330d151ed78000195cdcd","Exception","Images/flowers_1991.png","1",43,1,0.681,NA,"Early",NA,NA,"Learn",23,1
"5349","5be330d151ed78000195cdcd","Prototype","Images/flowers_1119.png","1",44,1,0.797,NA,"Early",NA,NA,"Learn",46,3
"5350","5be330d151ed78000195cdcd","Prototype","Images/flowers_1111.png","1",45,0,0.697,NA,"Early",NA,NA,"Learn",47,3
"5351","5be330d151ed78000195cdcd","Exception","Images/flowers_1991.png","1",46,1,1.15,NA,"Early",NA,NA,"Learn",24,1
"5352","5be330d151ed78000195cdcd","Prototype","Images/flowers_9999.png","1",47,1,0.476,NA,"Early",NA,NA,"Learn",48,3
"5353","5be330d151ed78000195cdcd","Prototype","Images/flowers_1111.png","2",0,1,1.416,NA,"Early",NA,NA,"Learn",49,4
"5354","5be330d151ed78000195cdcd","Prototype","Images/flowers_9999.png","2",1,1,0.61,NA,"Early",NA,NA,"Learn",50,4
"5355","5be330d151ed78000195cdcd","Prototype","Images/flowers_1119.png","2",2,1,0.864,NA,"Early",NA,NA,"Learn",51,4
"5356","5be330d151ed78000195cdcd","Exception","Images/flowers_1991.png","2",3,1,0.88,NA,"Early",NA,NA,"Learn",25,2
