Participant,Session,Gender,Age,Condition,Block,Image,Type,Count,Learn_Block,Learn_Trial,Learn_Corr,Learn_RT,NF_Trial,Memory_Trial,Seen_Unseen,Memory_RT,NF_Corr,NF_RT,Memory_Corr,Avg_Block
4,InLab,M,19,Late,Learn,9119,RuleFollowing,31,1,32,0,1.0681338430003962,NA,NA,NA,NA,NA,NA,NA,2
4,InLab,M,19,Late,Learn,1991,Exception,8,1,33,1,1.1530658639967442,NA,NA,NA,NA,NA,NA,NA,0
4,InLab,M,19,Late,Learn,9119,RuleFollowing,32,1,34,1,1.5369889710273128,NA,NA,NA,NA,NA,NA,NA,2
4,InLab,M,19,Late,Learn,1199,Exception,9,1,35,1,0.9357440710009541,NA,NA,NA,NA,NA,NA,NA,0
4,InLab,M,19,Late,Learn,9919,RuleFollowing,33,1,36,1,1.119737486995291,NA,NA,NA,NA,NA,NA,NA,2
4,InLab,M,19,Late,Learn,1991,Exception,10,1,37,1,0.7527995049895253,NA,NA,NA,NA,NA,NA,NA,0
4,InLab,M,19,Late,Learn,9991,Prototype,44,1,38,1,0.8861814879928716,NA,NA,NA,NA,NA,NA,NA,3
4,InLab,M,19,Late,Learn,9999,Prototype,45,1,39,1,1.0693361149751581,NA,NA,NA,NA,NA,NA,NA,3
4,InLab,M,19,Late,Learn,9191,RuleFollowing,34,1,40,0,1.5703885740076657,NA,NA,NA,NA,NA,NA,NA,2
4,InLab,M,19,Late,Learn,1119,Prototype,46,1,41,1,1.3363786450063344,NA,NA,NA,NA,NA,NA,NA,3
4,InLab,M,19,Late,Learn,1911,RuleFollowing,35,1,42,1,1.1359956020023674,NA,NA,NA,NA,NA,NA,NA,2
4,InLab,M,19,Late,Learn,9991,Prototype,47,1,43,1,0.7193347889988218,NA,NA,NA,NA,NA,NA,NA,3
4,InLab,M,19,Late,Learn,1991,Exception,11,1,44,1,1.002914721990237,NA,NA,NA,NA,NA,NA,NA,0
4,InLab,M,19,Late,Learn,1111,Prototype,48,1,45,1,1.9034206210053526,NA,NA,NA,NA,NA,NA,NA,3
4,InLab,M,19,Late,Learn,1991,Exception,12,1,46,1,0.9030684079916682,NA,NA,NA,NA,NA,NA,NA,0
4,InLab,M,19,Late,Learn,1911,RuleFollowing,36,1,47,1,0.8857272300228942,NA,NA,NA,NA,NA,NA,NA,2
4,InLab,M,19,Late,Learn,1199,Exception,13,2,0,0,0.8198824269929901,NA,NA,NA,NA,NA,NA,NA,1
4,InLab,M,19,Late,Learn,1111,Prototype,49,2,1,1,0.6859477010148112,NA,NA,NA,NA,NA,NA,NA,4
4,InLab,M,19,Late,Learn,1199,Exception,14,2,2,1,0.6355700580170378,NA,NA,NA,NA,NA,NA,NA,1
4,InLab,M,19,Late,Learn,1991,Exception,15,2,3,1,0.6852584419830237,NA,NA,NA,NA,NA,NA,NA,1
4,InLab,M,19,Late,Learn,9991,Prototype,50,2,4,1,0.736168187984731,NA,NA,NA,NA,NA,NA,NA,4
4,InLab,M,19,Late,Learn,1199,Exception,16,2,5,1,0.8023952420044225,NA,NA,NA,NA,NA,NA,NA,1
4,InLab,M,19,Late,Learn,1991,Exception,17,2,6,0,0.7190582719922531,NA,NA,NA,NA,NA,NA,NA,1
4,InLab,M,19,Late,Learn,1199,Exception,18,2,7,0,0.953042411012575,NA,NA,NA,NA,NA,NA,NA,1
4,InLab,M,19,Late,Learn,9999,Prototype,51,2,8,1,0.6693339610064868,NA,NA,NA,NA,NA,NA,NA,4
4,InLab,M,19,Late,Learn,9991,Prototype,52,2,9,1,0.6024964440148324,NA,NA,NA,NA,NA,NA,NA,4
4,InLab,M,19,Late,Learn,1991,Exception,19,2,10,1,0.6189557000179775,NA,NA,NA,NA,NA,NA,NA,1
4,InLab,M,19,Late,Learn,1991,Exception,20,2,11,1,0.619792368990602,NA,NA,NA,NA,NA,NA,NA,1
4,InLab,M,19,Late,Learn,1119,Prototype,53,2,12,1,1.7038331780058797,NA,NA,NA,NA,NA,NA,NA,4
4,InLab,M,19,Late,Learn,1119,Prototype,54,2,13,1,0.5861018880095799,NA,NA,NA,NA,NA,NA,NA,4
4,InLab,M,19,Late,Learn,1991,Exception,21,2,14,1,0.6859748289862182,NA,NA,NA,NA,NA,NA,NA,1
4,InLab,M,19,Late,Learn,1199,Exception,22,2,15,0,0.5692999950260855,NA,NA,NA,NA,NA,NA,NA,1
4,InLab,M,19,Late,Learn,1111,Prototype,55,2,16,1,1.2197726580197923,NA,NA,NA,NA,NA,NA,NA,4
4,InLab,M,19,Late,Learn,1991,Exception,23,2,17,1,0.6027481860073749,NA,NA,NA,NA,NA,NA,NA,1
4,InLab,M,19,Late,Learn,1199,Exception,24,2,18,1,0.9526805490022525,NA,NA,NA,NA,NA,NA,NA,1
4,InLab,M,19,Late,Learn,9999,Prototype,56,2,19,1,0.6021258660184685,NA,NA,NA,NA,NA,NA,NA,4
4,InLab,M,19,Late,Learn,1111,Prototype,57,2,20,1,0.7688053910096642,NA,NA,NA,NA,NA,NA,NA,4
4,InLab,M,19,Late,Learn,1991,Exception,25,2,21,1,0.8027881399902981,NA,NA,NA,NA,NA,NA,NA,2
4,InLab,M,19,Late,Learn,1991,Exception,26,2,22,1,1.1198455980047584,NA,NA,NA,NA,NA,NA,NA,2
4,InLab,M,19,Late,Learn,9999,Prototype,58,2,23,1,0.5182501649833284,NA,NA,NA,NA,NA,NA,NA,4
4,InLab,M,19,Late,Learn,9999,Prototype,59,2,24,1,0.652633824996883,NA,NA,NA,NA,NA,NA,NA,4
4,InLab,M,19,Late,Learn,9999,Prototype,60,2,25,1,0.5025904730136972,NA,NA,NA,NA,NA,NA,NA,4
4,InLab,M,19,Late,Learn,1991,Exception,27,2,26,1,0.6690365799877327,NA,NA,NA,NA,NA,NA,NA,2
4,InLab,M,19,Late,Learn,1119,Prototype,61,2,27,0,1.7198565730068367,NA,NA,NA,NA,NA,NA,NA,5
4,InLab,M,19,Late,Learn,1199,Exception,28,2,28,0,1.2027645600028336,NA,NA,NA,NA,NA,NA,NA,2
4,InLab,M,19,Late,Learn,9991,Prototype,62,2,29,1,0.9033416569873225,NA,NA,NA,NA,NA,NA,NA,5
4,InLab,M,19,Late,Learn,9991,Prototype,63,2,30,1,0.519103261991404,NA,NA,NA,NA,NA,NA,NA,5
4,InLab,M,19,Late,Learn,1199,Exception,29,2,31,1,1.8525499689858407,NA,NA,NA,NA,NA,NA,NA,2
4,InLab,M,19,Late,Learn,1111,Prototype,64,2,32,0,0.7359961629845202,NA,NA,NA,NA,NA,NA,NA,5
4,InLab,M,19,Late,Learn,9991,Prototype,65,2,33,1,0.6023767230217345,NA,NA,NA,NA,NA,NA,NA,5
4,InLab,M,19,Late,Learn,1119,Prototype,66,2,34,0,1.1538823489972856,NA,NA,NA,NA,NA,NA,NA,5
4,InLab,M,19,Late,Learn,1991,Exception,30,2,35,0,0.7693844719906338,NA,NA,NA,NA,NA,NA,NA,2
4,InLab,M,19,Late,Learn,1991,Exception,31,2,36,1,0.752227821998531,NA,NA,NA,NA,NA,NA,NA,2
4,InLab,M,19,Late,Learn,1199,Exception,32,2,38,1,1.1031558589893393,NA,NA,NA,NA,NA,NA,NA,2
4,InLab,M,19,Late,Learn,1119,Prototype,68,2,39,1,1.1526769179909024,NA,NA,NA,NA,NA,NA,NA,5
4,InLab,M,19,Late,Learn,1991,Exception,33,2,40,0,0.8688842010160442,NA,NA,NA,NA,NA,NA,NA,2
4,InLab,M,19,Late,Learn,9999,Prototype,69,2,41,1,0.43579377798596397,NA,NA,NA,NA,NA,NA,NA,5
4,InLab,M,19,Late,Learn,1199,Exception,34,2,42,0,1.686608523974428,NA,NA,NA,NA,NA,NA,NA,2
4,InLab,M,19,Late,Learn,1199,Exception,35,2,43,0,1.3198999559972435,NA,NA,NA,NA,NA,NA,NA,2
4,InLab,M,19,Late,Learn,1111,Prototype,70,2,44,0,1.1531542399898171,NA,NA,NA,NA,NA,NA,NA,5
4,InLab,M,19,Late,Learn,1199,Exception,36,2,45,0,0.7196040890121367,NA,NA,NA,NA,NA,NA,NA,2
4,InLab,M,19,Late,Learn,1111,Prototype,71,2,46,1,1.7202416119980626,NA,NA,NA,NA,NA,NA,NA,5
4,InLab,M,19,Late,Learn,9991,Prototype,72,2,47,1,0.8027874649851583,NA,NA,NA,NA,NA,NA,NA,5
4,InLab,M,19,Late,NF,9999,Prototype,1,NA,NA,NA,NA,0,NA,NA,NA,1,1.0862332219840027,NA,0
4,InLab,M,19,Late,NF,1991,Exception,1,NA,NA,NA,NA,1,NA,NA,NA,1,0.7520992100180592,NA,0
4,InLab,M,19,Late,NF,9999,Prototype,2,NA,NA,NA,NA,2,NA,NA,NA,1,0.7524198180180974,NA,0
4,InLab,M,19,Late,NF,1991,Exception,2,NA,NA,NA,NA,4,NA,NA,NA,1,1.4184595239930786,NA,0
4,InLab,M,19,Late,NF,9919,RuleFollowing,1,NA,NA,NA,NA,5,NA,NA,NA,1,0.6025239400041755,NA,0
4,InLab,M,19,Late,NF,9119,RuleFollowing,2,NA,NA,NA,NA,6,NA,NA,NA,0,1.186857038992457,NA,0
4,InLab,M,19,Late,NF,1111,Prototype,4,NA,NA,NA,NA,7,NA,NA,NA,1,1.0690082800283562,NA,0
4,InLab,M,19,Late,NF,1199,Exception,3,NA,NA,NA,NA,8,NA,NA,NA,0,0.9861937390232924,NA,0
4,InLab,M,19,Late,NF,1911,RuleFollowing,3,NA,NA,NA,NA,9,NA,NA,NA,1,0.9194901800074149,NA,0
4,InLab,M,19,Late,NF,1119,Prototype,5,NA,NA,NA,NA,10,NA,NA,NA,1,1.119619094999507,NA,0
4,InLab,M,19,Late,NF,1111,Prototype,6,NA,NA,NA,NA,11,NA,NA,NA,1,0.7357634739892092,NA,0
4,InLab,M,19,Late,NF,1199,Exception,4,NA,NA,NA,NA,12,NA,NA,NA,1,0.7859665699943434,NA,0
4,InLab,M,19,Late,NF,9919,RuleFollowing,4,NA,NA,NA,NA,13,NA,NA,NA,1,0.75288483800250106,NA,0
4,InLab,M,19,Late,NF,9999,Prototype,7,NA,NA,NA,NA,14,NA,NA,NA,1,0.6356360509817023,NA,0
4,InLab,M,19,Late,NF,1199,Exception,5,NA,NA,NA,NA,15,NA,NA,NA,1,0.8520446520124096,NA,0
4,InLab,M,19,Late,NF,1111,Prototype,8,NA,NA,NA,NA,16,NA,NA,NA,1,0.618891325982986,NA,0
4,InLab,M,19,Late,NF,1199,Exception,6,NA,NA,NA,NA,17,NA,NA,NA,1,0.7027079209801741,NA,0
4,InLab,M,19,Late,NF,9119,RuleFollowing,5,NA,NA,NA,NA,18,NA,NA,NA,0,1.7695751089777332,NA,0
4,InLab,M,19,Late,NF,1111,Prototype,9,NA,NA,NA,NA,19,NA,NA,NA,1,1.6197816999920178,NA,0
4,InLab,M,19,Late,NF,9999,Prototype,10,NA,NA,NA,NA,20,NA,NA,NA,1,0.6018313630193006,NA,0
4,InLab,M,19,Late,NF,9919,RuleFollowing,6,NA,NA,NA,NA,21,NA,NA,NA,1,0.6189552300202195,NA,0
4,InLab,M,19,Late,NF,9191,RuleFollowing,7,NA,NA,NA,NA,22,NA,NA,NA,0,1.6368421679944731,NA,0
4,InLab,M,19,Late,NF,9991,Prototype,11,NA,NA,NA,NA,23,NA,NA,NA,1,1.119196339015616,NA,0
4,InLab,M,19,Late,NF,1991,Exception,7,NA,NA,NA,NA,24,NA,NA,NA,1,0.6860171549778897,NA,0
4,InLab,M,19,Late,NF,9919,RuleFollowing,8,NA,NA,NA,NA,25,NA,NA,NA,1,1.0194466389948502,NA,0
4,InLab,M,19,Late,NF,1199,Exception,8,NA,NA,NA,NA,26,NA,NA,NA,1,1.5036754420143552,NA,0
4,InLab,M,19,Late,NF,1199,Exception,9,NA,NA,NA,NA,27,NA,NA,NA,1,1.5194643379945774,NA,0
4,InLab,M,19,Late,NF,1991,Exception,10,NA,NA,NA,NA,28,NA,NA,NA,1,1.3530834039847832,NA,0
4,InLab,M,19,Late,NF,9191,RuleFollowing,9,NA,NA,NA,NA,29,NA,NA,NA,1,1.520116097992286,NA,0
4,InLab,M,19,Late,NF,1991,Exception,11,NA,NA,NA,NA,30,NA,NA,NA,1,1.3182852909958456,NA,0
4,InLab,M,19,Late,NF,1911,RuleFollowing,10,NA,NA,NA,NA,31,NA,NA,NA,1,0.7193474909872748,NA,0
4,InLab,M,19,Late,NF,1911,RuleFollowing,11,NA,NA,NA,NA,32,NA,NA,NA,1,0.585739089990966,NA,0
4,InLab,M,19,Late,NF,1991,Exception,12,NA,NA,NA,NA,33,NA,NA,NA,1,0.6524250469810795,NA,0
4,InLab,M,19,Late,NF,9191,RuleFollowing,12,NA,NA,NA,NA,34,NA,NA,NA,1,1.820287226990331,NA,0
4,InLab,M,19,Late,NF,1911,RuleFollowing,13,NA,NA,NA,NA,35,NA,NA,NA,1,1.3534610549977515,NA,1
4,InLab,M,19,Late,NF,1199,Exception,13,NA,NA,NA,NA,36,NA,NA,NA,1,1.6533937249914743,NA,1
4,InLab,M,19,Late,NF,1119,Prototype,12,NA,NA,NA,NA,37,NA,NA,NA,1,1.0699348030029796,NA,0
4,InLab,M,19,Late,NF,9991,Prototype,13,NA,NA,NA,NA,38,NA,NA,NA,1,1.0690404460183345,NA,1
4,InLab,M,19,Late,NF,9119,RuleFollowing,14,NA,NA,NA,NA,39,NA,NA,NA,0,1.8874130799958948,NA,1
4,InLab,M,19,Late,NF,1119,Prototype,14,NA,NA,NA,NA,40,NA,NA,NA,1,1.7035464299842715,NA,1
4,InLab,M,19,Late,NF,9191,RuleFollowing,15,NA,NA,NA,NA,41,NA,NA,NA,1,0.9693508489872329,NA,1
4,InLab,M,19,Late,NF,9119,RuleFollowing,16,NA,NA,NA,NA,42,NA,NA,NA,0,1.186397487996146,NA,1
4,InLab,M,19,Late,NF,9991,Prototype,15,NA,NA,NA,NA,43,NA,NA,NA,1,0.8689874949923251,NA,1
4,InLab,M,19,Late,NF,1991,Exception,14,NA,NA,NA,NA,44,NA,NA,NA,1,0.8528332530113403,NA,1
4,InLab,M,19,Late,NF,1199,Exception,15,NA,NA,NA,NA,45,NA,NA,NA,0,1.0532342820079066,NA,1
4,InLab,M,19,Late,NF,9991,Prototype,16,NA,NA,NA,NA,46,NA,NA,NA,1,0.8026090940111317,NA,1
4,InLab,M,19,Late,NF,1991,Exception,16,NA,NA,NA,NA,47,NA,NA,NA,1,1.3199864130001515,NA,1
4,InLab,M,19,Late,Memory,9991,Prototype,1,NA,NA,NA,NA,NA,0,Seen,1.6538057069992647,NA,NA,1,0
4,InLab,M,19,Late,Memory,9199,RuleFollowing,1,NA,NA,NA,NA,NA,1,Unseen,1.5369508219882846,NA,NA,0,0
4,InLab,M,19,Late,Memory,1991,Exception,1,NA,NA,NA,NA,NA,2,Seen,1.7698619450093247,NA,NA,1,0
4,InLab,M,19,Late,Memory,9999,Prototype,2,NA,NA,NA,NA,NA,3,Seen,1.0526685649820138,NA,NA,1,0
4,InLab,M,19,Late,Memory,1199,Exception,2,NA,NA,NA,NA,NA,4,Seen,1.7029475460003596,NA,NA,1,0
4,InLab,M,19,Late,Memory,1999,Exception,3,NA,NA,NA,NA,NA,5,Unseen,2.271028507995652,NA,NA,1,0
4,InLab,M,19,Late,Memory,1991,Exception,4,NA,NA,NA,NA,NA,6,Seen,1.6869981130002998,NA,NA,0,0
4,InLab,M,19,Late,Memory,9119,RuleFollowing,2,NA,NA,NA,NA,NA,7,Seen,1.5200043439981528,NA,NA,0,0
4,InLab,M,19,Late,Memory,9199,RuleFollowing,3,NA,NA,NA,NA,NA,8,Unseen,1.9040339440107346,NA,NA,0,0
4,InLab,M,19,Late,Memory,1191,Exception,5,NA,NA,NA,NA,NA,9,Unseen,2.1542219319962896,NA,NA,1,0
4,InLab,M,19,Late,Memory,1999,Exception,6,NA,NA,NA,NA,NA,10,Unseen,1.5366839859925676,NA,NA,0,0
4,InLab,M,19,Late,Memory,1199,Exception,7,NA,NA,NA,NA,NA,11,Seen,1.25290176901035,NA,NA,1,0
4,InLab,M,19,Late,Memory,1919,RuleFollowing,4,NA,NA,NA,NA,NA,12,Unseen,2.1206203550100327,NA,NA,1,0
4,InLab,M,19,Late,Memory,9111,RuleFollowing,5,NA,NA,NA,NA,NA,13,Unseen,1.4032130049890839,NA,NA,0,0
4,InLab,M,19,Late,Memory,9119,RuleFollowing,6,NA,NA,NA,NA,NA,14,Seen,1.1529267780133523,NA,NA,1,0
4,InLab,M,19,Late,Memory,9991,Prototype,3,NA,NA,NA,NA,NA,15,Seen,1.5869762759830337,NA,NA,0,0
4,InLab,M,19,Late,Memory,9911,RuleFollowing,7,NA,NA,NA,NA,NA,16,Unseen,1.3870862429903354,NA,NA,1,0
4,InLab,M,19,Late,Memory,9111,RuleFollowing,8,NA,NA,NA,NA,NA,17,Unseen,1.4359475940000266,NA,NA,0,0
4,InLab,M,19,Late,Memory,1911,RuleFollowing,9,NA,NA,NA,NA,NA,18,Seen,1.1363267230044585,NA,NA,0,0
4,InLab,M,19,Late,Memory,1191,Exception,8,NA,NA,NA,NA,NA,19,Unseen,1.9872017560119275,NA,NA,1,0
4,InLab,M,19,Late,Memory,1911,RuleFollowing,10,NA,NA,NA,NA,NA,20,Seen,1.536950028006686,NA,NA,1,0
4,InLab,M,19,Late,Memory,9999,Prototype,4,NA,NA,NA,NA,NA,21,Seen,2.0204237020225264,NA,NA,0,0
4,InLab,M,19,Late,Memory,9911,RuleFollowing,11,NA,NA,NA,NA,NA,22,Unseen,1.168342320015654,NA,NA,0,0
4,InLab,M,19,Late,Memory,1919,RuleFollowing,12,NA,NA,NA,NA,NA,23,Unseen,1.2694870209961664,NA,NA,1,0
40,InLab,M,18,Late,Learn,1119,Prototype,1,0,0,1,0.9356196349999664,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9999,Prototype,2,0,1,0,0.496743432000585,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,1111,Prototype,3,0,2,0,0.780145441998684,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,1111,Prototype,4,0,3,1,0.8360818339988327,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9991,Prototype,5,0,4,0,1.0569288730002881,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,1119,Prototype,6,0,5,1,0.988727055999334,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9991,Prototype,7,0,6,1,0.6755001450001146,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9999,Prototype,8,0,7,1,0.7193295639990538,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9919,RuleFollowing,1,0,8,1,0.4570885590001126,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9191,RuleFollowing,2,0,9,0,0.606368715998542,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9991,Prototype,9,0,10,1,0.6205253919997631,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,1911,RuleFollowing,3,0,11,1,1.18603928399898,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9991,Prototype,10,0,12,1,0.7844587830004457,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9119,RuleFollowing,4,0,13,0,0.9914219719994435,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9191,RuleFollowing,5,0,14,0,0.9342534679999517,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9999,Prototype,11,0,15,0,1.0879093799994735,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9991,Prototype,12,0,16,1,0.730356820000452,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9919,RuleFollowing,6,0,17,1,0.5161117749994446,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9919,RuleFollowing,7,0,18,1,0.5747988900002383,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9119,RuleFollowing,8,0,19,0,0.911548011999912,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9191,RuleFollowing,9,0,20,0,0.7371204940009193,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9119,RuleFollowing,10,0,21,1,0.7139125899993815,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9119,RuleFollowing,11,0,22,1,0.8923889470006543,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,1111,Prototype,13,0,23,0,0.7592799739995826,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,1911,RuleFollowing,12,0,24,1,1.7436709140001767,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9191,RuleFollowing,13,0,25,0,1.0076230040012888,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,9991,Prototype,14,0,26,1,0.8700423569989653,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,9999,Prototype,15,0,27,1,1.0331420510010503,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,1111,Prototype,16,0,28,1,0.8305600220010092,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,9999,Prototype,17,0,29,1,0.8281853440003033,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,1911,RuleFollowing,14,0,30,1,0.9455335099992226,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,9191,RuleFollowing,15,0,31,0,1.0106604880002124,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,1119,Prototype,18,0,32,1,1.1528445490002923,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,9191,RuleFollowing,16,0,33,1,0.5600035199986451,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,9119,RuleFollowing,17,0,34,0,0.5444370700006402,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,9119,RuleFollowing,18,0,35,1,0.8338359700010187,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,9919,RuleFollowing,19,0,36,1,1.1114535619999515,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,1911,RuleFollowing,20,0,37,1,0.8012508140000136,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,1119,Prototype,19,0,38,1,0.6638343209997402,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,1911,RuleFollowing,21,0,39,1,0.45253788700028963,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,1111,Prototype,20,0,40,1,0.46471238199956133,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,9999,Prototype,21,0,41,1,0.6453887589996157,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,1119,Prototype,22,0,42,1,0.5467308089992002,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,1911,RuleFollowing,22,0,43,1,0.4919298450004135,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,1119,Prototype,23,0,44,1,0.45519721600066987,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,9919,RuleFollowing,23,0,45,1,0.7398850460012909,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,1111,Prototype,24,0,46,1,0.4449492929998087,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,9919,RuleFollowing,24,0,47,1,0.5143333860014536,NA,NA,NA,NA,NA,NA,NA,1
40,InLab,M,18,Late,Learn,1111,Prototype,25,1,0,1,0.6045691529998294,NA,NA,NA,NA,NA,NA,NA,2
40,InLab,M,18,Late,Learn,1119,Prototype,26,1,1,1,0.49900754100053746,NA,NA,NA,NA,NA,NA,NA,2
40,InLab,M,18,Late,Learn,1911,RuleFollowing,25,1,2,1,0.37423478399978194,NA,NA,NA,NA,NA,NA,NA,2
40,InLab,M,18,Late,Learn,9919,RuleFollowing,26,1,3,1,0.5023753810000926,NA,NA,NA,NA,NA,NA,NA,2
40,InLab,M,18,Late,Learn,9991,Prototype,27,1,4,1,0.4969273839997186,NA,NA,NA,NA,NA,NA,NA,2
40,InLab,M,18,Late,Learn,9999,Prototype,28,1,5,1,0.4762896299998829,NA,NA,NA,NA,NA,NA,NA,2
40,InLab,M,18,Late,Learn,1991,Exception,1,1,6,1,0.6164736319988151,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9999,Prototype,29,1,7,1,0.43088592500134837,NA,NA,NA,NA,NA,NA,NA,2
40,InLab,M,18,Late,Learn,1119,Prototype,30,1,8,1,0.4931722399996943,NA,NA,NA,NA,NA,NA,NA,2
40,InLab,M,18,Late,Learn,1199,Exception,2,1,9,0,0.5283076739997341,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9191,RuleFollowing,27,1,10,1,0.8742705180011399,NA,NA,NA,NA,NA,NA,NA,2
40,InLab,M,18,Late,Learn,1119,Prototype,31,1,11,1,0.5256303640016995,NA,NA,NA,NA,NA,NA,NA,2
40,InLab,M,18,Late,Learn,9191,RuleFollowing,28,1,12,1,0.45572674200047913,NA,NA,NA,NA,NA,NA,NA,2
40,InLab,M,18,Late,Learn,1119,Prototype,32,1,13,1,0.5322945389998495,NA,NA,NA,NA,NA,NA,NA,2
40,InLab,M,18,Late,Learn,9119,RuleFollowing,29,1,14,0,0.49572575199999847,NA,NA,NA,NA,NA,NA,NA,2
40,InLab,M,18,Late,Learn,1199,Exception,3,1,15,0,0.5056357690009463,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,1991,Exception,4,1,16,0,0.9641423419998318,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,9991,Prototype,33,1,17,1,0.7164032729997416,NA,NA,NA,NA,NA,NA,NA,2
40,InLab,M,18,Late,Learn,9991,Prototype,34,1,18,1,0.7908904230007465,NA,NA,NA,NA,NA,NA,NA,2
40,InLab,M,18,Late,Learn,1199,Exception,5,1,19,0,0.6221150629990007,NA,NA,NA,NA,NA,NA,NA,0
40,InLab,M,18,Late,Learn,1111,Prototype,35,1,20,0,0.5314651690005121,NA,NA,NA,NA,NA,NA,NA,2
40,InLab,M,18,Late,Learn,9999,Prototype,36,1,21,1,0.9097907840005064,NA,NA,NA,NA,NA,NA,NA,2
40,InLab,M,18,Late,Learn,1111,Prototype,37,1,22,1,0.5917832319992158,NA,NA,NA,NA,NA,NA,NA,3
40,InLab,M,18,Late,Learn,9999,Prototype,38,1,23,1,0.823247784999694,NA,NA,NA,NA,NA,NA,NA,3
40,InLab,M,18,Late,Learn,1111,Prototype,39,1,24,1,0.5805452929998864,NA,NA,NA,NA,NA,NA,NA,3
40,InLab,M,18,Late,Learn,9919,RuleFollowing,30,1,25,0,0.7483099609999044,NA,NA,NA,NA,NA,NA,NA,2
40,InLab,M,18,Late,Learn,1119,Prototype,40,1,26,1,0.6215134040012344,NA,NA,NA,NA,NA,NA,NA,3
40,InLab,M,18,Late,Learn,9991,Prototype,41,1,27,1,0.4113449779997609,NA,NA,NA,NA,NA,NA,NA,3
40,InLab,M,18,Late,Learn,1199,Exception,6,1,28,0,0.4262508419997175,NA,NA,NA,NA,NA,NA,NA,0
